question_id,id,first posted,same day as question,total code %,java %,json %,xml %,stack traces %,length,words count,Coleman-Liau Index,Flesch Reasing Ease Score,Flesch-Kincaid Grade Level,Automated Readability Index,Gunning Fog Index,SMOG Grade,day of week,reputation,intercalations,score,number of comments,accepted,max comment length,avg comment length,min comment length
10069864,10609223,1,0,0.0,0.0,0.0,0.0,0.0,140,24,11.66375,48.525000000000034,12.453333333333333,13.53125,11.266666666666667,8.477225575051662,2,3024,0,1,0,0,0,0,0
10072367,10073110,1,1,0.0,0.0,0.0,0.0,0.0,1135,184,14.651425050322057,42.73602853260872,35.44134103260872,12.62376536835749,8.794977858293077,8.135322322706227,1,9183,0,32,1,1,127,127.0,127
10072384,10072689,1,1,0.8322147651006712,0.8322147651006712,0.0,0.0,0.0,298,11,-1.4922916666666683,81.92375000000003,69.89750000000002,-0.8668749999999985,1.3000000000000003,3.0,1,9183,5,2,1,1,16,16.0,16
10074766,10074895,1,1,0.42758620689655175,0.0,0.0,0.42758620689655175,0.0,145,15,6.935999999999998,43.487500000000026,22.12208333333336,4.148999999999999,6.0,5.738612787525831,1,38745,2,1,2,1,179,124.0,69
10074766,10541802,0,0,0.4047244094488189,0.4047244094488189,0.0,0.0,0.0,635,69,9.016521739130432,62.10739130434784,10.310434782608699,10.957826086956523,10.93913043478261,8.477225575051662,4,1142,1,1,1,0,100,100.0,100
10082677,10084763,0,1,0.0,0.0,0.0,0.0,0.0,243,40,10.291744505494504,57.37199175824179,56.31747252747255,9.395288461538462,8.295604395604396,7.675104460629539,2,28,0,0,0,0,0,0,0
10082677,10082875,1,1,0.0,0.0,0.0,0.0,0.0,303,46,14.116170212765955,37.933333333333366,11.860425531914895,11.85737588652482,13.926241134751775,12.486832980505138,2,842,0,0,0,0,0,0,0
10082677,10083024,0,1,0.0,0.0,0.0,0.0,0.0,153,19,22.272105263157894,32.44513157894738,11.093947368421052,16.29,10.115789473684211,9.70820393249937,2,16814,0,1,0,1,0,0,0
10082677,10298232,0,0,0.0,0.0,0.0,0.0,0.0,108,19,11.983333333333334,38.16500000000002,12.407777777777778,11.119999999999997,13.866666666666669,12.486832980505138,2,28,0,0,0,0,0,0,0
10086741,10088152,1,1,0.0,0.0,0.0,0.0,0.0,236,42,9.947877984084878,49.75607427055705,32.04710875331567,10.995862068965517,9.779310344827586,6.872983346207417,2,12024,0,2,0,1,0,0,0
10110581,10119114,1,0,0.0,0.0,0.0,0.0,0.0,272,52,7.275192307692304,67.2224358974359,8.189230769230772,7.073012820512822,7.702564102564103,6.16227766016838,4,1816,0,2,2,1,125,122.5,120
10115310,10365077,1,0,0.0,0.0,0.0,0.0,0.0,84,16,4.746249999999996,77.1025,4.492500000000003,1.9987500000000011,5.7,6.872983346207417,6,118,0,0,0,1,0,0,0
10120696,10121133,1,1,0.0,0.0,0.0,0.0,0.0,389,63,111.41125974025972,-202.80864853896097,-212.24808035714278,96.68615909090909,23.776948051948054,7.592042099564674,4,2171,0,0,1,1,164,164.0,164
10125910,10126196,1,1,0.5314861460957179,0.5314861460957179,0.0,0.0,0.0,397,33,12.824759740259738,53.31102272727276,42.187272727272756,8.882058441558442,8.146753246753246,8.477225575051662,4,124659,3,0,3,0,99,78.0,51
10130047,10130481,1,1,0.0,0.0,0.0,0.0,0.0,2617,488,3.5128891006872895,92.48870040718802,92.41209290039455,5.02495418873083,5.572462113553126,4.699058069048485,4,100826,0,3,2,1,511,384.0,257
10136193,10136564,1,1,0.3563766388557807,0.3563766388557807,0.0,0.0,0.0,839,91,10.176249876249877,66.69679610929612,56.669752190377196,9.080706860706862,8.18004158004158,6.354101966249685,5,945,4,2,2,0,348,262.0,176
10136193,10139317,0,1,0.7359855334538878,0.7359855334538878,0.0,0.0,0.0,553,28,5.7102499999999985,70.80000000000001,38.91250000000001,2.9697499999999994,4.6,4.936491673103708,5,92,3,1,2,0,248,207.5,167
10136567,10136670,1,1,0.0,0.0,0.0,0.0,0.0,136,16,27.494285714285713,-18.875,19.37,21.904285714285713,11.314285714285715,10.745966692414834,5,2601,0,1,0,0,0,0,0
10154865,10155115,1,1,0.0,0.0,0.0,0.0,0.0,206,38,9.162972972972973,71.44668918918921,7.889864864864865,9.078648648648649,8.481081081081081,6.872983346207417,6,236,0,0,2,0,308,226.0,144
10154865,10155292,0,1,0.12857142857142856,0.12857142857142856,0.0,0.0,0.0,350,57,6.793815789473685,77.2220614035088,37.70442982456142,6.132324561403509,7.385964912280702,5.23606797749979,6,114845,3,1,2,1,206,155.0,104
10158053,10158097,1,1,0.0,0.0,0.0,0.0,0.0,101,18,2.7282142857142837,91.95000000000002,31.747500000000006,1.7417857142857152,3.6000000000000005,3.0,6,43669,0,2,2,1,122,94.0,66
10158272,10158521,1,0,0.0,0.0,0.0,0.0,0.0,688,125,9.20488957370313,53.869301489471,25.09636363636365,12.705480225988705,12.084437596302003,8.454122176291607,0,7921,0,1,0,1,0,0,0
10160221,10173672,1,0,0.0,0.0,0.0,0.0,0.0,190,35,4.667999999999999,89.18232142857146,2.9939285714285724,2.054142857142857,4.642857142857143,5.738612787525831,1,110,0,0,0,0,0,0,0
10182226,10182286,1,1,0.4441340782122905,0.4441340782122905,0.0,0.0,0.0,358,38,6.258057971014489,74.57842391304351,48.983804347826094,4.676652173913043,7.039130434782609,5.738612787525831,1,13029,3,1,1,1,83,83.0,83
10182226,10182288,0,1,0.0,0.0,0.0,0.0,0.0,75,14,6.8792857142857144,77.8107142857143,5.884285714285717,5.419285714285714,5.6000000000000005,3.0,1,12984,0,1,0,0,0,0,0
10184644,10184677,1,1,0.0,0.0,0.0,0.0,0.0,779,153,5.4610029457521625,70.10486509566589,69.77564989680225,4.033885490980021,6.695984153796655,4.643775882572862,2,3164,0,1,2,0,82,56.0,30
10184644,10184678,0,1,0.753968253968254,0.753968253968254,0.0,0.0,0.0,630,30,4.7347916666666645,81.64250000000001,30.275000000000002,1.9893750000000008,2.8000000000000003,3.0,2,140382,3,4,0,1,0,0,0
10184644,10184710,0,1,0.0,0.0,0.0,0.0,0.0,771,156,7.476545084701332,77.64379956667068,76.50603915000403,4.783424573315196,4.522621058558559,4.4120972185680065,2,5802,0,1,0,0,0,0,0
10184644,10184701,0,1,0.615071283095723,0.3095723014256619,0.0,0.0,0.0,982,67,2.032730769230767,89.54543269230771,64.64394230769231,4.12823076923077,4.573076923076923,5.3717082451262845,2,872,3,0,3,0,198,143.66666666666666,65
10193407,10193482,1,1,0.0,0.0,0.0,0.0,0.0,341,59,10.736271186440675,43.53995762711867,14.515000000000004,15.35322033898305,13.155932203389831,8.477225575051662,2,665,0,1,0,0,0,0,0
10193407,10193615,0,1,0.0,0.0,0.0,0.0,0.0,217,35,12.60885714285714,48.878214285714336,10.789285714285715,11.40828571428571,10.428571428571429,9.70820393249937,2,58330,0,2,0,1,0,0,0
10193407,10193948,0,1,0.0,0.0,0.0,0.0,0.0,130,25,7.737999999999996,66.40400000000002,10.208000000000002,10.851999999999997,11.600000000000001,8.477225575051662,2,1683,0,1,0,0,0,0,0
10198814,10198895,1,1,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,483,5,-0.5960000000000001,117.16000000000003,-1.8399999999999999,-1.9740000000000002,2.0,3.0,2,14127,1,4,1,1,107,107.0,107
10204038,10204461,1,1,0.30201342281879195,0.30201342281879195,0.0,0.0,0.0,298,42,-0.2850504032258079,95.52754704301077,83.48942204301076,-0.7182694892473118,2.716666666666667,3.0,3,321762,4,0,0,0,0,0,0
10204038,10204759,0,1,0.3301075268817204,0.12365591397849462,0.0,0.2064516129032258,0.0,930,124,5.114915864833576,73.18278831606457,72.14605311869616,4.8390703010384195,6.59617297817715,6.041189611448285,3,36,8,1,0,1,0,0,0
10244665,10244815,1,1,0.0,0.0,0.0,0.0,0.0,98,18,4.819305555555553,86.94375000000002,74.66541666666669,2.8479166666666655,4.6000000000000005,4.3693063937629155,5,75,0,1,0,0,0,0,0
10244665,10244870,0,1,0.0,0.0,0.0,0.0,0.0,168,27,225.72010416666663,-589.2081249999999,-588.3677083333332,187.8853125,22.400000000000002,6.423265984407289,5,1880,0,0,0,0,0,0,0
10259895,10260019,1,1,0.0,0.0,0.0,0.0,0.0,105,18,6.686666666666664,97.34500000000001,1.1722222222222243,3.5500000000000007,2.4000000000000004,3.0,6,21823,0,0,10,0,288,125.9,37
10265400,10265410,1,1,0.5769230769230769,0.5769230769230769,0.0,0.0,0.0,130,10,47.196666666666665,-15.26749999999997,-66.03166666666664,44.690000000000005,21.400000000000002,5.738612787525831,0,194850,2,4,0,0,0,0,0
10265400,10265437,0,1,0.46578366445916114,0.46578366445916114,0.0,0.0,0.0,453,43,8.543488372093023,76.20759689922484,6.190697674418605,6.876899224806202,5.733333333333334,3.0,0,431,1,3,2,0,210,163.5,117
10265400,10265539,0,1,0.5588235294117647,0.5588235294117647,0.0,0.0,0.0,272,24,5.525142857142855,92.5307142857143,49.681785714285716,3.679142857142857,4.800000000000001,3.0,0,60,2,-3,0,0,0,0,0
10266804,10266837,1,1,0.0,0.0,0.0,0.0,0.0,291,49,11.09204081632653,57.31380952380954,9.322857142857146,9.709931972789114,7.349659863945579,6.16227766016838,0,18472,0,10,0,1,0,0,0
10266804,10266871,0,1,0.0,0.0,0.0,0.0,0.0,721,138,202.09429513888887,-713.0930468749999,-718.8436631944444,171.43969791666666,27.40902777777778,6.544296713976271,0,5721,0,1,0,0,0,0,0
10268948,10269032,1,1,0.0,0.0,0.0,0.0,0.0,155,28,15.50426923076923,35.724038461538484,27.936538461538476,11.474961538461539,8.138461538461538,8.477225575051662,0,1863,0,1,0,1,0,0,0
10268948,10269106,0,1,0.0,0.0,0.0,0.0,0.0,79,15,4.759999999999998,86.70500000000001,3.650000000000002,2.41,4.0,3.0,0,0,0,0,0,0,0,0,0
10271540,10271559,1,1,0.46522781774580335,0.46522781774580335,0.0,0.0,0.0,417,45,4.876499999999998,83.04000000000002,48.238333333333344,4.2035,6.666666666666666,4.936491673103708,0,211996,1,15,2,1,119,92.0,65
10271540,10271791,0,1,0.0,0.0,0.0,0.0,0.0,235,39,9.817948717948717,47.26182692307694,9.08942307692308,6.391153846153845,6.976923076923078,7.743416490252569,0,619,0,0,0,0,0,0,0
10285582,10285930,1,1,0.0,0.0,0.0,0.0,0.0,234,41,10.47609756097561,35.22487804878054,18.531707317073174,20.667073170731705,18.351219512195122,10.745966692414834,1,3658,0,0,0,0,0,0,0
10285582,10285975,0,1,0.17280701754385966,0.17280701754385966,0.0,0.0,0.0,1140,166,8.562754638218923,68.96677121985158,53.023021219851586,9.234070500927642,8.084740259740261,3.968245836551854,1,195763,1,4,5,0,292,151.6,16
10285582,10286053,0,1,0.0,0.0,0.0,0.0,0.0,323,54,11.579423076923078,47.69935897435897,10.912307692307696,10.514935897435898,9.241025641025642,8.477225575051662,1,9422,0,1,1,0,27,27.0,27
10285582,10286059,0,1,0.03424304840370752,0.03424304840370752,0.0,0.0,0.0,3884,666,9.060105078500927,57.19159311564306,57.17756779250409,10.843599463003468,10.185667037281036,7.543327120676563,1,26930,4,4,1,1,216,216.0,216
10286165,10286240,1,1,0.0,0.0,0.0,0.0,0.0,390,65,11.967656249999997,52.99416666666667,11.1675,12.565885416666667,9.783333333333333,7.47213595499958,1,44818,0,1,0,0,0,0,0
10286165,10286251,0,1,0.0,0.0,0.0,0.0,0.0,826,143,79.17036576704544,-177.27415779379928,-179.38475438470834,62.48701148499172,7.524420677361855,6.871508801008655,1,45830,0,1,0,0,0,0,0
10286165,10286495,0,1,0.0,0.0,0.0,0.0,0.0,839,157,10.901152110389608,40.09052056277058,37.00132413419915,14.397995075757574,13.690476190476192,9.445471411603515,1,1368,0,2,0,0,0,0,0
10294285,10305640,1,1,0.0,0.0,0.0,0.0,0.0,301,53,9.892366071428569,49.77160714285718,30.727142857142866,7.674955357142856,6.242857142857144,5.738612787525831,2,2635,0,0,2,1,243,174.5,106
10299864,11266650,1,0,0.0,0.0,0.0,0.0,0.0,520,88,6.8238051643192446,61.896886737089226,49.14286971830988,9.319469483568078,8.70586854460094,8.711662326804422,5,36856,0,3,0,1,0,0,0
10299864,22676744,0,0,0.0,0.0,0.0,0.0,0.0,72,13,11.149999999999999,67.75500000000001,6.790000000000003,8.120000000000001,8.133333333333335,8.477225575051662,4,170,0,0,0,0,0,0,0
10300088,10305556,1,1,0.6931599229287091,0.6931599229287091,0.0,0.0,0.0,2076,115,8.515510110294114,55.07365808823531,52.23402573529413,11.21588694852941,12.165808823529412,9.177543399692633,2,6136,8,1,1,1,57,57.0,57
10300088,10308289,0,0,0.5916594265855778,0.5916594265855778,0.0,0.0,0.0,1151,81,13.454591485507244,59.31494565217394,50.49869565217393,12.82651358695652,8.25,4.677050983124842,3,25117,3,1,0,0,0,0,0
10300696,10300991,1,1,0.4897959183673469,0.4897959183673469,0.0,0.0,0.0,98,10,-0.008333333333335524,83.43250000000002,61.01333333333335,-0.054999999999999716,1.4000000000000001,3.0,2,7813,4,2,1,1,71,71.0,71
10311161,10311212,1,1,0.0,0.0,0.0,0.0,0.0,274,46,5.89002976190476,65.24330357142858,62.59392857142859,3.4454464285714286,5.008730158730159,5.738612787525831,3,6527,0,0,0,0,0,0,0
10311161,10311231,0,1,0.0,0.0,0.0,0.0,0.0,685,121,9.472667493796525,54.373972777696714,40.75080745511606,10.694435118960737,10.732535396292512,8.643350297181394,3,33296,0,3,2,1,86,66.0,46
10314797,10314903,1,1,0.0,0.0,0.0,0.0,0.0,90,16,2.8712499999999963,74.52166666666669,4.190000000000001,0.665416666666669,2.1333333333333333,3.0,3,325066,0,1,3,0,214,101.33333333333333,27
10314797,10315136,0,1,0.0,0.0,0.0,0.0,0.0,192,34,6.545923076923076,58.67612762237764,47.55237762237764,4.381804195804196,6.609090909090909,5.738612787525831,3,3440,0,0,0,0,0,0,0
10314797,10316700,0,1,0.5644110275689223,0.0,0.0,0.5644110275689223,0.0,1995,154,2.0878261764277366,94.16843367569932,93.9090977381993,2.163711374562938,2.660576923076923,3.449303660453457,3,587397,10,2,7,1,379,173.71428571428572,50
10330661,10334382,1,1,0.0,0.0,0.0,0.0,0.0,125,17,19.094571428571427,29.61178571428573,7.364285714285726,13.636857142857144,6.257142857142857,5.738612787525831,4,64221,0,1,2,1,147,120.0,93
10330661,10346024,0,0,0.6061026352288488,0.6061026352288488,0.0,0.0,0.0,1442,112,-2.123663219809706,98.48019658076299,97.906602830763,2.1878761076163418,3.954261363636364,4.3693063937629155,5,1526,4,0,8,0,408,145.125,15
10343324,10343816,1,1,0.31844660194174756,0.31844660194174756,0.0,0.0,0.0,515,54,6.162652777777775,80.76593750000002,76.17750000000002,5.582208333333333,2.7750000000000004,3.0,5,87561,2,1,9,1,239,129.22222222222223,85
10344777,10347789,1,1,0.0,0.0,0.0,0.0,0.0,1211,202,13.536658730158726,52.08301785714287,49.60201785714287,12.444333333333333,10.546825396825398,9.607919181288747,5,23770,0,2,1,1,38,38.0,38
10345145,10345160,1,1,0.39037433155080214,0.39037433155080214,0.0,0.0,0.0,561,59,19.147757575757574,17.835606060606096,-6.0068181818181685,16.502242424242425,12.024242424242424,8.477225575051662,5,799764,1,2,4,0,439,315.75,90
10345145,10345168,0,1,0.0,0.0,0.0,0.0,0.0,454,85,9.41944269457427,54.44888132493397,44.83743395651291,10.571518492176388,9.640601503759399,6.305798066866624,5,22319,0,0,0,0,0,0,0
10345145,10345251,0,1,0.8784916201117319,0.8784916201117319,0.0,0.0,0.0,716,19,1.9444886363636353,85.19363636363639,43.05409090909092,0.09937500000000021,3.8000000000000003,3.0,5,1145,3,0,0,0,0,0,0
10345145,10345544,0,1,0.4767676767676768,0.4767676767676768,0.0,0.0,0.0,495,47,9.891909090909088,59.117012987013005,44.103441558441574,12.047961038961038,9.771428571428572,5.738612787525831,5,26930,2,0,2,0,110,83.5,57
10346392,10361884,1,0,0.0,0.0,0.0,0.0,0.0,187,32,10.486562499999998,58.4075,9.087500000000002,9.0896875,7.65,6.872983346207417,6,9811,0,0,0,0,0,0,0
10347080,10347430,1,1,0.0,0.0,0.0,0.0,0.0,276,48,8.962487804878048,48.74902439024393,18.169024390243916,12.563121951219511,9.200000000000001,3.0,5,8045,0,0,1,0,163,163.0,163
10347080,10347504,0,1,0.0,0.0,0.0,0.0,0.0,513,95,10.846363122171944,63.229722850678755,54.80534785067875,9.76578902714932,7.6000000000000005,3.6846531968814578,5,4146,0,0,3,0,163,125.0,66
10365964,10366301,1,1,0.0,0.0,0.0,0.0,0.0,222,41,8.321499999999997,68.09500000000004,8.73,9.058499999999999,8.0,3.0,6,1851,0,1,0,0,0,0,0
10366427,10366438,1,1,0.0,0.0,0.0,0.0,0.0,59,11,7.174545454545452,87.99727272727276,3.7181818181818187,4.622727272727271,4.4,3.0,6,1079,0,0,0,0,0,0,0
10366427,10366445,0,1,0.31203566121842496,0.31203566121842496,0.0,0.0,0.0,673,85,10.25237823374542,59.98072458791209,58.2765058379121,7.240455442994508,6.129166666666667,5.738612787525831,6,5150,2,1,1,0,48,48.0,48
10367215,10367233,1,1,0.0,0.0,0.0,0.0,0.0,1208,199,12.492220374432176,41.63841297807825,23.00124035903062,11.537630643750077,8.471626334903455,7.172559650603498,6,165496,0,6,1,1,114,114.0,114
10367215,27678446,0,0,0.6706161137440758,0.6706161137440758,0.0,0.0,0.0,844,51,8.4162987012987,63.58772727272728,34.51022727272728,8.336818181818183,7.914285714285715,4.936491673103708,0,75,1,0,0,0,0,0,0
10385148,10385195,1,1,0.0,0.0,0.0,0.0,0.0,63,13,0.42615384615384855,96.11442307692309,1.468076923076925,-1.5138461538461527,2.6,3.0,1,564,0,0,5,0,213,149.4,97
10385148,10385200,0,1,0.5990566037735849,0.5990566037735849,0.0,0.0,0.0,212,13,13.305277777777777,18.112500000000026,-11.799722222222206,9.425833333333335,7.6000000000000005,5.738612787525831,1,10768,2,4,2,0,41,37.5,34
10385148,10385203,0,1,0.0,0.0,0.0,0.0,0.0,181,31,18.305864661654134,42.63600250626568,11.97793233082708,12.783934837092731,6.576441102756892,7.319751617610021,1,72406,0,12,0,1,0,0,0
10385148,10385223,0,1,0.0,0.0,0.0,0.0,0.0,174,35,3.8422857142857083,81.38761904761905,4.805714285714284,2.166761904761902,4.666666666666667,3.0,1,356,0,-1,2,0,182,146.0,110
10385148,10385236,0,1,0.9242424242424242,0.9242424242424242,0.0,0.0,0.0,66,1,-28.130000000000003,121.22000000000003,-3.3999999999999986,-6.800000000000001,0.4,3.0,1,124659,1,0,1,0,77,77.0,77
10387290,10387318,1,1,0.0,0.0,0.0,0.0,0.0,1650,275,10.8765953668127,58.5682623419679,58.6129107794679,12.259951383717077,7.1320460546753655,4.881817793402322,1,38080,0,13,5,1,162,123.0,50
10387290,10387498,0,1,0.0,0.0,0.0,0.0,0.0,267,44,13.633983739837394,19.547398373983754,-6.825243902439011,11.149837398373982,10.975609756097562,7.974680765025621,1,51,0,0,4,0,297,206.25,129
10387290,25730206,0,0,0.10454545454545454,0.10454545454545454,0.0,0.0,0.0,440,68,144.04642156862744,-309.3300735294118,-339.78257352941176,121.73485294117646,15.500000000000004,4.3693063937629155,1,1349,2,0,0,0,0,0,0
10387290,29789476,0,0,1.0,1.0,0.0,0.0,0.0,65,0,NA,NA,NA,NA,NA,NA,3,6465,0,2,0,0,0,0,0
10408749,10408783,1,1,0.0,0.0,0.0,0.0,0.0,260,45,10.07933333333333,60.01000000000002,8.61555555555556,8.364,8.666666666666668,8.477225575051662,3,33296,0,2,5,1,435,214.6,97
10408749,10408827,0,1,0.0,0.0,0.0,0.0,0.0,357,55,13.463780219780217,48.83200549450551,42.91539835164836,11.229681318681317,6.884615384615385,5.053959590644373,3,635,0,0,1,0,102,102.0,102
10412611,10427428,1,0,0.49346656418139895,0.49346656418139895,0.0,0.0,0.0,1301,127,5.9366718210978595,74.03579433466481,66.54037766799816,6.370586495592004,8.360385523210072,5.612976585019321,4,2322,4,5,1,1,17,17.0,17
10414393,10414937,1,1,0.5508982035928144,0.5508982035928144,0.0,0.0,0.0,167,12,8.159166666666664,80.89500000000002,3.4666666666666686,4.727500000000003,5.733333333333334,6.872983346207417,3,680,1,1,1,0,60,60.0,60
